internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
180518,Actinopyga echinites,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,HOLOTHURIIDAE,Actinopyga,echinites,,,,,"(Jaeger, 1833)",
192521,Conus retifer,ANIMALIA,MOLLUSCA,NEOGASTROPODA,GASTROPODA,CONIDAE,Conus,retifer,,,,,"Menke, 1829","<span style=""font-style: italic;""></span>"
200715,Holothuria fuscogilva,ANIMALIA,ECHINODERMATA,ASPIDOCHIROTIDA,HOLOTHUROIDEA,HOLOTHURIIDAE,Holothuria,fuscogilva,,,,,"Cherbonnier, 1980","<p>Uthicke<em> et al.</em> (2004) by genetic analysis differentiated <em>Holothuria whitmaei, H. fuscogilva and H. nobilis</em> that were previously confused.</p>"
132863,Acropora prostrata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,prostrata,,,,,"(Dana, 1846)",
132866,Montipora angulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,angulata,,,,,"(Lamarck, 1816)",
132867,Acropora pectinatus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pectinatus,,,,,"Veron, 2002",
132868,Goniastrea columella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,columella,,,,,"Crossland, 1948",
132870,Moseleya latistellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Moseleya,latistellata,,,,,"Quelch, 1884",
132872,Favia vietnamensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,vietnamensis,,,,,"Veron, 2002",
132886,Acropora seriata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,seriata,,,,,"Ehrenberg, 1834",
132892,Montipora hodgsoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,hodgsoni,,,,,"Veron, 2002",
132894,Favia veroni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,veroni,,,,,"Moll &amp; Borel-Best, 1984",
132899,Favia rosaria,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,rosaria,,,,,"Veron, 2002",
132908,Acropora rosaria,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rosaria,,,,,"(Dana, 1846)",
132909,Acropora turaki,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,turaki,,,,,"Wallace, 1994",
132910,Acropora divaricata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,divaricata,,,,,"(Dana, 1846)",
132912,Enigmopora darveliensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Enigmopora,darveliensis,,,,,"Ditlev, 2003",
132919,Acropora stoddarti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,stoddarti,,,,,"Pillai &amp; Scheer, 1976",
132920,Echinopora ashmorensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,ashmorensis,,,,,"Veron, 1990",
132930,Montipora gaimardi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,gaimardi,,,,,"Bernard, 1897",
132931,Acropora willisae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,willisae,,,,,"Veron &amp; Wallace, 1984",
132932,Montipora orientalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,orientalis,,,,,"Nemenzo, 1967",
132933,Acropora carduus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,carduus,,,,,"(Dana, 1846)",
132935,Acropora plumosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,plumosa,,,,,"Wallace &amp; Wolstenholme, 1998",
132944,Montipora nodosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,nodosa,,,,,"(Dana, 1846)",
132946,Acropora lianae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lianae,,,,,"Nemenzo, 1967",
132950,Acropora macrostoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,macrostoma,,,,,"(Brook, 1891)",
132952,Acropora variabilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,variabilis,,,,,"(Klunzinger, 1879)",
132971,Acropora tumida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tumida,,,,,"(Verrill, 1866)",
132972,Acropora paniculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,paniculata,,,,,"Verrill, 1902",
132973,Anacropora matthai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,matthai,,,,,"Pillai, 1973",
132979,Favites complanata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,complanata,,,,,"(Ehrenberg, 1834)",
132981,Acropora hemprichii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,hemprichii,,,,,"(Ehrenberg, 1834)",
132984,Acropora derawanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,derawanensis,,,,,"Wallace, 1997",
132987,Echinopora gemmacea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,gemmacea,,,,,"Lamarck, 1816",
132988,Acropora longicyathus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,longicyathus,,,,,"(Milne Edwards &amp; Haime, 1860)",
132990,Acropora multiacuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,multiacuta,,,,,"Nemenzo, 1967",
132994,Favites vasta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,vasta,,,,,"(Klunzinger, 1879)",
133060,Goniastrea favulus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,favulus,,,,,"(Dana, 1846)",
133061,Acropora tizardi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tizardi,,,,,"(Brook, 1892)",
133003,Leptastrea bewickensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,bewickensis,,,,,"Veron &amp; Pichon, 1977",
133064,Montipora florida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,florida,,,,,"Nemenzo, 1967",
133007,Montipora malampaya,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,malampaya,,,,,"Nemenzo, 1967",
133078,Favites acuticollis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,acuticollis,,,,,"(Ortmann, 1889)",
133079,Montipora meandrina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,meandrina,,,,,"(Ehrenberg, 1834)",
133080,Acropora selago,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,selago,,,,,"(Studer, 1878)",
133081,Acropora kirstyae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,kirstyae,,,,,"Veron &amp; Wallace, 1984",
133010,Acropora elseyi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,elseyi,,,,,"(Brook, 1892)",
133015,Montipora millepora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,millepora,,,,,"Crossland, 1952",
133017,Acropora plana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,plana,,,,,"Nemenzo, 1967",
133018,Acropora minuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,minuta,,,,,"Veron, 2002",
133092,Astreopora incrustans,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,incrustans,,,,,"Bernard, 1896",
133022,Montipora niugini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,niugini,,,,,"Veron, 2002",
133101,Goniastrea minuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,minuta,,,,,"Veron, 2002",
133030,Acropora tutuilensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tutuilensis,,,,,"Hoffmeister, 1925",This poorly-known species is considered by some authors (such as Wallace 1999) to be a junior synonym of <em>Acropora abrotanoides</em>.
133031,Montipora effusa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,effusa,,,,,"Dana, 1846",
133103,Acropora pinguis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pinguis,,,,,"Wells, 1950",
133033,Acropora pulchra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pulchra,,,,,"(Brook, 1891)",
133035,Acropora insignis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,insignis,,,,,"Nemenzo, 1967",
133040,Echinopora mammiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,mammiformis,,,,,"(Nemenzo, 1959)",
133112,Acropora caroliniana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,caroliniana,,,,,"Nemenzo, 1976",
133113,Montipora cactus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cactus,,,,,"Bernard, 1897",
133115,Acropora retusa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,retusa,,,,,"(Dana, 1846)",
133048,Astreopora suggesta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,suggesta,,,,,"Wells, 1954",
133120,Acropora latistella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,latistella,,,,,"(Brook, 1891)",
133050,Acropora vermiculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,vermiculata,,,,,"Nemenzo, 1967",
133125,Acropora fenneri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,fenneri,,,,,"Veron, 2002",
133128,Acropora pruinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pruinosa,,,,,"(Brook, 1893)",
133129,Astreopora ocellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,ocellata,,,,,"Bernard, 1896",
133059,Platygyra verweyi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,verweyi,,,,,"Wijsman-Best, 1976",
133131,Montipora friabilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,friabilis,,,,,"Bernard, 1897",
133067,Platygyra yaeyamaensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,yaeyamaensis,,,,,"Eguchi &amp; Shirai, 1977",
133133,Acropora abrolhosensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,abrolhosensis,,,,,"Veron, 1985",
133068,Platygyra sinensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,sinensis,,,,,"(Milne Edwards &amp; Haime, 1849)",
133069,Astreopora cucullata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,cucullata,,,,,"Lamberts, 1980",
133074,Goniastrea deformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,deformis,,,,,"Veron, 1990",
133160,Acropora austera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,austera,,,,,"(Dana, 1846)",
133161,Platygyra contorta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,contorta,,,,,"Veron, 1990",
133162,Montastrea salebrosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,salebrosa,,,,,"(Nemenzo, 1959)",
133164,Acropora russelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,russelli,,,,,"Wallace, 1994",
133174,Astreopora moretonensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,moretonensis,,,,,"Veron &amp; Wallace, 1984",
133178,Montastrea annuligera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,annuligera,,,,,"(Milne Edwards &amp; Haime, 1849)",
133182,Isopora brueggemanni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,brueggemanni,,,,,"(Brook, 1893)",The genus <i>Isopora</i> was previously a subgenus but was elevated (Wallace <i>et al</i>. 2007).
133185,Montipora calcarea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,calcarea,,,,,"Bernard, 1897",
133188,Echinopora hirsutissima,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,hirsutissima,,,,,"Milne Edwards &amp; Haime, 1849",
133189,Acropora meridiana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,meridiana,,,,,"Nemenzo, 1971",
133190,Montipora vietnamensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,vietnamensis,,,,,"Veron, 2002",
133191,Montipora porites,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,porites,,,,,"Veron, 2002",
133193,Heliopora coerulea,ANIMALIA,CNIDARIA,HELIOPORACEA,ANTHOZOA,HELIOPORIDAE,Heliopora,coerulea,,,,,Pallas 1766,
133194,Montipora digitata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,digitata,,,,,"(Dana, 1846)",
133196,Montipora incrassata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,incrassata,,,,,"(Dana, 1846)",
133207,Acropora clathrata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,clathrata,,,,,"(Brook, 1891)",This species is sometimes confused with the similar <em>A. downingi</em> (Riegl <em>et al</em>. 2012).
133210,Favia speciosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,speciosa,,,,,"Dana, 1846",
133223,Acropora donei,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,donei,,,,,"Veron &amp; Wallace, 1984",
133227,Astreopora expansa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,expansa,,,,,"Brüggemann, 1877",
133233,Acropora kimbeensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,kimbeensis,,,,,"Wallace, 1999",
133238,Montipora hispida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,hispida,,,,,"(Dana, 1846)",
133243,Echinopora pacificus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,pacificus,,,,,"Veron, 1990",
133245,Montipora spongodes,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,spongodes,,,,,"Bernard, 1897",
133247,Acropora pharaonis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pharaonis,,,,,"(Milne Edwards &amp; Haime, 1860)",
133252,Acropora tortuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tortuosa,,,,,"(Dana, 1846)",
133259,Montipora stellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,stellata,,,,,"Bernard, 1897",
133260,Trachyphyllia geoffroyi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,TRACHYPHYLLIIDAE,Trachyphyllia,geoffroyi,,,,,Audouin 1826,
133265,Acropora orbicularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,orbicularis,,,,,"Brook, 1892",
133266,Acropora nobilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,nobilis,,,,,"(Dana, 1846)",
133271,Acropora sarmentosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,sarmentosa,,,,,"(Brook, 1892)",
133273,Acropora inermis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,inermis,,,,,"(Brook, 1891)",
133274,Acropora sekiseiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,sekiseiensis,,,,,"Veron, 1990",
133276,Millepora latifolia,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,latifolia,,,,,Boschma 1948,
133278,Leptastrea pruinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,pruinosa,,,,,"Crossland, 1952",
133279,Acropora parilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,parilis,,,,,"(Quelch, 1886)",
133280,Acropora navini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,navini,,,,,"Veron, 2002",
133283,Acropora batunai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,batunai,,,,,"Wallace, 1997",
133285,Montipora palawanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,palawanensis,,,,,"Veron, 2002",
133294,Acropora lokani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lokani,,,,,"Wallace, 1994",
133298,Montipora turgescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,turgescens,,,,,"Bernard, 1897",
133306,Astreopora macrostoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,macrostoma,,,,,"Veron &amp; Wallace, 1984",
133307,Favia rotundata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,rotundata,,,,,"Veron Pichon &amp; Wijsman-Best, 1972",
133310,Leptoria irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptoria,irregularis,,,,,"Veron, 1990",
133311,Acropora halmaherae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,halmaherae,,,,,"Wallace &amp; Wolstenholme, 1998",Veron (2000) synonymizes this with <i>A. parilis</i> but Turak (pers. comm.) does not recognize <i>parilis</i> and says the photo in Veron's book does not match <i>halmaherae</i>.
133312,Acropora fastigata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,fastigata,,,,,"Nemenzo, 1967",
133313,Acropora cytherea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,cytherea,,,,,"(Dana, 1846)",
133318,Acropora torihalimeda,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,torihalimeda,,,,,"Wallace, 1994",
133319,Acropora horrida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,horrida,,,,,"(Dana, 1846)",
133320,Acropora solitaryensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,solitaryensis,,,,,"Veron &amp; Wallace, 1984",
133321,Cyphastrea ocellina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,ocellina,,,,,"(Dana, 1864)",
133322,Acropora dendrum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,dendrum,,,,,"(Bassett-Smith, 1890)",
133333,Oulophyllia bennettae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Oulophyllia,bennettae,,,,,"(Veron &amp; Pichon, 1977)",
133338,Acropora speciosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,speciosa,,,,,"(Quelch, 1886)",
133341,Anacropora forbesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,forbesi,,,,,"Ridley, 1884",
133350,Acropora ridzwani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,ridzwani,,,,,"Ditlev, 2003",
133352,Acropora gomezi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,gomezi,,,,,"Veron, 2002",
