internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
133182,Isopora brueggemanni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,brueggemanni,,,,,"(Brook, 1893)",The genus <i>Isopora</i> was previously a subgenus but was elevated (Wallace <i>et al</i>. 2007).
133193,Heliopora coerulea,ANIMALIA,CNIDARIA,HELIOPORACEA,ANTHOZOA,HELIOPORIDAE,Heliopora,coerulea,,,,,Pallas 1766,
133223,Acropora donei,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,donei,,,,,"Veron &amp; Wallace, 1984",
133235,Turbinaria heronensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Turbinaria,heronensis,,,,,"Wells, 1958",
133269,Heliofungia actiniformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Heliofungia,actiniformis,,,,,"Quoy &amp; Gaimard, 1833",
133310,Leptoria irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptoria,irregularis,,,,,"Veron, 1990",
133319,Acropora horrida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,horrida,,,,,"(Dana, 1846)",
133320,Acropora solitaryensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,solitaryensis,,,,,"Veron &amp; Wallace, 1984",
133322,Acropora dendrum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,dendrum,,,,,"(Bassett-Smith, 1890)",
133354,Galaxea astreata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Galaxea,astreata,,,,,"(Lamarck, 1816)",
133359,Acropora microclados,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,microclados,,,,,"(Ehrenberg, 1834)",
133411,Acanthastrea bowerbanki,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,bowerbanki,,,,,"Milne Edwards &amp; Haime, 1851",
133422,Montipora capricornis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,capricornis,,,,,"Veron, 1985",
133433,Montipora crassituberculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,crassituberculata,,,,,"Bernard, 1897",
133443,Montipora australiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,australiensis,,,,,"Bernard, 1897",
133450,Montipora turtlensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,turtlensis,,,,,"Veron &amp; Wallace, 1984",
133460,Montipora cocosensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cocosensis,,,,,"Vaughan, 1918",
133498,Turbinaria peltata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Turbinaria,peltata,,,,,"(Esper, 1794)",
133513,Acropora anthocercis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,anthocercis,,,,,"(Brook, 1893)",
133619,Lobophyllia diminuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Lobophyllia,diminuta,,,,,"Veron, 1985",
133647,Acropora polystoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,polystoma,,,,,"(Brook, 1891)",
161496,Spiniraja whitleyi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Spiniraja,whitleyi,,,,,"(Iredale, 1938)",
161597,Alopias pelagicus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,pelagicus,,,,,"Nakamura, 1935",
161637,Dipturus australis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,australis,,,,,"(Macleay, 1884)",
161696,Alopias superciliosus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,superciliosus,,,,,"Lowe, 1841",
170314,Makaira nigricans,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ISTIOPHORIDAE,Makaira,nigricans,,,,,"Lacepède, 1802","<p>Blue Marlin (<span style=""font-style: italic;"">Makaira nigricans</span>) of the Indo-Pacific and the Atlantic are conspecific (Buonaccorsi <span style=""font-style: italic;"">et al</span>. 1999, 2001; Collette <span style=""font-style: italic;"">et al</span>. 2006). The Indo-Pacific Blue Marlin previously was known as <span style=""font-style: italic;"">Makaira mazara</span> (Jordan and Snyder).<br/></p>"
187392,Coris bulbifrons,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Coris,bulbifrons,,,,,"Randall &amp; Kuiter, 1982",This species has in the past been commonly confused with and previously referred to as <em>C. aygula</em> in Australian waters (Randall and Kuiter 1982). It was also referred to as <em>C. cyaena</em> by Whitley (1937) and others.
21858,Thunnus maccoyii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Thunnus,maccoyii,,,,,"(Castelnau, 1872)","This species was previously considered a subspecies of the Pacific Bluefin Tuna (<span style=""font-style: italic;"">Thunnus orientalis</span>) or Atlantic Bluefin Tuna (<span style=""font-style: italic;"">Thunnus thynnus</span>)."
21859,Thunnus obesus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCOMBRIDAE,Thunnus,obesus,,,,,"(Lowe, 1839)",
3852,Carcharhinus obscurus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,obscurus,,,,,"(Lesueur, 1818)",The Dusky Shark is extremely similar genetically and morphologically to the Galapagos Shark (<em>Carcharhinus galapagensis</em>).  These species share mitochondrial DNA haplotypes but are  distinguishable based on single nuclear polymorphisms (SNPs) (Corrigan <em>et al.</em> 2017) and also occupy different habitats (insular vs. continental).
3853,Carcharhinus plumbeus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,plumbeus,,,,,"(Nardo, 1827)",
3854,Carcharias taurus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ODONTASPIDIDAE,Carcharias,taurus,,,,,"Rafinesque, 1810",
3855,Carcharodon carcharias,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Carcharodon,carcharias,,,,,"(Linnaeus, 1758)",
39386,Sphyrna mokarran,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,mokarran,,,,,"(Rüppell, 1837)",
39388,Sphyrna zygaena,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,zygaena,,,,,"(Linnaeus, 1758)",
39339,Alopias vulpinus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,vulpinus,,,,,"(Bonnaterre, 1788)","A study using allozymes as a genetic marker (Eitner 1995) indicated that an unrecognized fourth species of <em>Alopias</em> may exist, however this claim was based on data from a single shark specimen likely to have been <em>A. vulpinus</em>. Recent work investigating population structure of all three <em>Alopias</em> species using mitochondrial DNA control region sequences (Trejo 2005) has found no evidence indicating that a fourth species of thresher sharks exists."
39352,Galeorhinus galeus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Galeorhinus,galeus,,,,,"(Linnaeus, 1758)",
41755,Physeter macrocephalus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,PHYSETERIDAE,Physeter,macrocephalus,,,,,"Linnaeus, 1758","Although <em>Physeter catodon</em> is still occasionally used in the literature, <em>P</em>.<em> macrocephalus</em> is recommended (Rice 1989). Both names are listed on the same page of the original description by Linnaeus (1758), and priority is unclear. However, <em>P</em>. <em>macrocephalu</em>s is preferable because it is used much more frequently, and this will support nomenclatural stability."
41835,Nebrius ferrugineus,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,GINGLYMOSTOMATIDAE,Nebrius,ferrugineus,,,,,"(Lesson, 1831)",
41871,Centrophorus squamosus,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Centrophorus,squamosus,,,,,"(Bonnaterre, 1788)",
4292,Cetorhinus maximus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,CETORHINIDAE,Cetorhinus,maximus,,,,,"(Gunnerus, 1765)",
4615,Chelonia mydas,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Chelonia,mydas,,,,,"(Linnaeus, 1758)",
63572,Pterapogon kauderni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,APOGONIDAE,Pterapogon,kauderni,,,,,"Koumans, 1933","The Banggai Cardinalfish has eight dorsal spines, 14 dorsal soft rays, two anal spines, and 13 anal soft rays (Koumans 1933). This species is distinguished further by having a tasseled first dorsal fin and a deeply forked caudal fin. Both the second dorsal fin rays and anal fin rays are elongate. The colour pattern is quite distinctive with three black bars across the head and body, black edges along the anterior margins of the second dorsal and anal fins, black edges along the upper and lower margins of the caudal fin, and black pelvic fins marked with white spots. A series of similar white spots run along the edges of the second dorsal, anal and caudal fins (Allen and Steene 1995, Allen 2000). The body is silvery and contains about 20 brilliant whitish dots between the second and third black bars. Dots of each individual have a unique disposition that can be used for specimen identification (Vagelli 2002). Body size of adults reaches 80 mm total length and 55 mm standard length (SL) (Allen 2000). Secondary sexual dimorphism has not been demonstrated for this species (Vagelli and Volpedo 2004).
<br>
<br>The genus <i>Pterapogon</i> contains only one other species, <i>P. mirifica</i> from northwestern Australia. However, ongoing studies on the reproductive biology, behaviour, anatomy and preliminary data on molecular studies on <i>P. mirifica</i> (A. Vagelli, pers. comm. on 27th Feb 2007) indicate that it is distantly related to the Banggai Cardinalfish and may in fact merit separate generic status. Therefore the Banggai Cardinalfish may be unique at the generic level."
8005,Eretmochelys imbricata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Eretmochelys,imbricata,,,,,"(Linnaeus, 1766)","Genetic analyses in the Atlantic and Indo-Pacific indicate that nesting populations comprise separate and identifiable stocks that should be treated as separate management units (Bass<em> et al. </em>1996, Bowen<em> et al. </em>1996, Bowen and Karl 2007). Hawksbill aggregations on foraging grounds comprise animals from multiple nesting populations and often include animals from distant rookeries (Broderick <em>et al. </em>1994, Bowen <em>et al.</em> 2007).<br/><br/><u>UAE Taxonomic Note</u><br/>Worldwide, <em>Erethmochelys imbricata </em>is considered one single species. However recent genetic studies showed a clear separation between populations inhabiting different oceans (Atlantic vs Indo Pacific) dated about 5.3 MYA. Furthermore, in the Indo-Pacific region, different clades have been identified, one of those defined by the Gulf population (Vargas<em> et al.</em> 2015). The work of Natoli <em>et al</em>. (2017) added strength to the proposal of the presence of separate populations of Hawksbill turtles between the Gulf and those from the Seychelles (the geographically closest well-studied population in the Indian Ocean)."
14134315,Dipturus canutus,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,canutus,,,,,"Last, 2008",
41740,Centrophorus harrissoni,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,CENTROPHORIDAE,Centrophorus,harrissoni,,,,,"McCulloch, 1915","Harrisson’s Dogfish<em> </em>(<em>Centrophorus harrissoni</em>) was previously reported from Western Australia (Last and Stevens 1994) but that population is now known to be the Western Gulper Shark (<em>C. westraliensis</em>) (White <em>et al.</em> 2008, Last and Stevens 2009). <br/><br/>At the time of the previous IUCN Red List assessment for this species (in 2003), taxonomists recognized that the western form was distinct and required a new name, therefore Assessors treated <em>C. harrissoni</em> as only occurring of eastern Australia for that assessment (i.e., the current assessment refers to the same taxonomic concept as the one assessed in 2003)."
42566169,Aetobatus ocellatus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,AETOBATIDAE,Aetobatus,ocellatus,,,,,"(Kuhl, 1823)","<span lang=""EN-US""><em>Aetobatus ocellatus</em> (Kuhl, 1823) was previously  considered to be an Indo-West and Central Pacific form of the wider ranging  <em>Aetobatus narinari </em>(Euphrasen, 1790). Comparative analysis of the  morphology, molecular and parasite diversity has resulted in the  redescription of <em>A. ocellatus</em> from tropical and warm-temperate  waters of the Indian Ocean and West-Central Pacific Ocean with <em>A.  narinari </em>being restricted to the Atlantic Ocean (Richards <em>et al. </em>2009,  White <em>et al.</em> 2010). Molecular analyses suggest greater levels of  speciation within the <em>Aetobatus</em> genus, with distinguishable groups in  the Western Indian Ocean and Northwest Pacific (Schluessel<em> et al.</em> 2010,  White <em>et al.</em> 2010). <span lang=""EN-US"">Samples from Qatar cluster separately -- designated as <em>A.</em> cf. <em>ocellatus</em> 2 (D. Ebert pers. comm. 2017). This requires further examination to delineate species boundaries.</span>"
6494,Dermochelys coriacea,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,DERMOCHELYIDAE,Dermochelys,coriacea,,,,,"(Vandelli, 1761)",
4162,Cephalorhynchus hectori,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,DELPHINIDAE,Cephalorhynchus,hectori,,,,,"(van Beneden, 1881)","The North Island subpopulation of Hector’s Dolphin was recognized recently as a subspecies, <i>Cephalorhynchus hectori maui</i> (Baker <i>et al</i>. 2002), and it has been assessed separately. This subspecies is sometimes referred to as Maui’s Dolphin (not Maui’s Hector’s Dolphin)."
10088,Hippocampus whitei,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,whitei,,,,,"Bleeker, 1855",
49145820,Atractoscion aequidens,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SCIAENIDAE,Atractoscion,aequidens,,,,,"(Cuvier, 1830)",
2477,Balaenoptera musculus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,musculus,,,,,"(Linnaeus, 1758)","The Committee on Taxonomy of the Society for Marine Mammalogy (Committee on Taxonomy 2016) provisionally lists the following subspecies: <em>Balaenoptera musculus musculus</em> (Linnaeus, 1758) - Northern Blue Whale (found in the North Atlantic and the North Pacific); <em>B. m. intermedia</em> (Burmeister, 1871) - Antarctic Blue Whale;<em> B. m. indica</em> (Blyth 1859) - Northern Indian Ocean Blue Whale; <em>B. m. brevicauda</em> (Ichihara, 1966) - Pygmy Blue Whale; and <em>B. m. un-named </em>subspecies - Chilean Blue Whale.<br/><br/>The nominate subspecies <em>B. m. musculus</em> refers at least to the North Atlantic Blue Whale which was the basis for the first description of the species by Linnaeus. Animals in the North Pacific are similar in size and morphology to North Atlantic Blue Whales and are also regarded as<em> B. m. musculus</em>, pending a genetic comparison of these populations. The Antarctic form <em>B. m. intermedia</em> is distinguished by its large body size and Antarctic distribution in summer. The Pygmy Blue Whale <em>B. m. brevicauda</em> has a number of morphological characteristics that distinguish it from <em>B. m. intermedia</em> and <em>B. m. musculus</em>. It occurs in the Indian Ocean, excluding the Antarctic, from Africa and Madagascar across to Indonesia and Australia, and in the southwestern Pacific, including Tasmania and New Zealand. Blue Whales in the northern Indian Ocean have been tentatively assigned the name<em> B. m. indica</em>, but a clear distinction between <em>B. m. indica </em>and <em>B. m. brevicauda</em> has not yet been established.<br/><br/>Blue Whales in the southeastern Pacific are intermediate in size between <em>B. m. intermedia</em> and<em> B. m. brevicauda</em> (Branch <em>et al</em>. 2007a) and are genetically differentiated from both groups (LeDuc<em> et al.</em> 2017). They are provisionally designated as an unnamed subspecies with the common name Chilean Blue Whales. Chilean Blue Whales are genetically most similar to Blue Whales in the northeast Pacific (LeDuc <em>et al.</em> 2017); investigations into the genetic and morphological distinction between these two groups are ongoing. The respective winter ranges of Blue Whales from the eastern South Pacific (Chilean Blue whales) and from the eastern North Pacific may overlap in the eastern equatorial Pacific but their breeding seasons are probably six months out of phase (LeDuc<em> et al</em>. 2017).<br/><br/><u>UAE Taxonomic Note</u><br/>Several subspecies have been reported. Blue Whales in the northern Indian Ocean are believed to be Pygmy Blue whales (<em>Balaenoptera musculus brevicauda</em> Ichihara, 1966), but may include a distinct population assigned to <em>Balaenoptera musculus indica </em>(Blyth, 1859), although Mikhalev (1996) regarded them as Pygmy Blue Whales and not significantly different from Pygmy Blue Whales in the southern Indian Ocean (Reilly <em>et al.</em> 2008a)."
2478,Balaenoptera physalus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,physalus,,,,,"(Linnaeus, 1758)","<p>The Committee on Taxonomy of the Society for Marine Mammalogy provisionally recognizes three subspecies: the Northern Fin Whale,&#160;<em>Balaenoptera physalus physalus,</em> (Linnaeus, 1758); the Southern Fin Whale,&#160;<em>B. p. quoyi</em> (Fischer, 1829), which is larger than <em>B. p. physalus,</em> and the Pygmy Fin Whale,&#160;<em>B. p. patachonica </em>(Burmeister, 1865), proposed by Clark (2004), which is smaller than <em>B. p. quoyi</em> and has dark baleen (Committee on Taxonomy 2018). However, Archer <em>et al</em>. (2013) proposed on genetic grounds that Fin Whales in the North Atlantic and North Pacific should be considered separate subspecies. There are few records of <em>B. p. patachonica</em> and the type specimen is currently (May 2018) awaiting genetic analysis. In older accounts, the common name Fin Whale, and its equivalent in other languages, tended to be used for any whales of the genus <em>Balaenoptera.</em><br/></p>"
132880,Pavona venosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,venosa,,,,,"(Ehrenberg, 1834)",
132940,Acropora acuminata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,acuminata,,,,,(Verrill 1864),
132956,Pectinia alcicornis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,alcicornis,,,,,"(Saville-Kent, 1871)",
132969,Acropora listeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,listeri,,,,,"(Brook, 1893)",
133038,Porites nigrescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,nigrescens,,,,,"Dana, 1846",
133041,Pavona decussata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,decussata,,,,,"(Dana, 1846)",
133097,Pocillopora danae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,danae,,,,,"Verrill, 1864",
133117,Montipora lobulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,lobulata,,,,,"Bernard, 1897",
133132,Acropora aspera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,aspera,,,,,"(Dana, 1846)",
133220,Montipora caliculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,caliculata,,,,,"(Dana, 1846)",
133327,Acropora lovelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lovelli,,,,,"Veron &amp; Wallace, 1984",
133332,Alveopora allingi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,allingi,,,,,"Hoffmeister, 1925",
