internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
188528,Amblyglyphidodon batunai,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Amblyglyphidodon,batunai,,,,,"Allen, 1995",
188546,Amblyglyphidodon ternatensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACENTRIDAE,Amblyglyphidodon,ternatensis,,,,,"(Bleeker, 1853)",
191823,Megalops atlanticus,ANIMALIA,CHORDATA,ELOPIFORMES,ACTINOPTERYGII,MEGALOPIDAE,Megalops,atlanticus,,,,,"Valenciennes, 1847","Microsatellite markers demonstrated within- and among-population genetic variability. Over most of its range, genetic differentiation was subtle. Geographically isolated and peripheral populations were much more distinct. Populations from Florida, the Pacific of Panama, Gulf of Guinea, and Costa Rica, were genetically differentiated (Ward <span style=""font-style: italic;"">et al. </span>2008). It is unknown to what extent larval dispersal versus adult migrations contribute to this differentiation (Adams pers. comm. 2011)."
193605,Takifugu chinensis,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,chinensis,,,,,"(Abe, 1949)","Several genetic experiments have suggested that <span style=""font-style: italic;"">Takifugu chinensis</span> and <span style=""font-style: italic;"">T. rubripes</span> are very closely related and can possibly be regarded as the same species (Reza <span style=""font-style: italic;"">et</span> <span style=""font-style: italic;"">al. </span>2011).&#160;In China, <em>T. chinensis</em> is considered to be a junior synonym of <em>Takifugu pseudommus</em>. However, differences in the anal fin color of these two species makes it unlikely that they are the same species (Matsuura pers. comm. 2011).&#160;Skull structure of the two species is identical, however, and therefore further taxonomic studies are required. The economically important genus&#160;<em>Takifugu</em>&#160;has been recommended for further taxonomic studies based on morphological and molecular analyses (Yamanoue&#160;<em>et al.</em>&#160;2008). We accept the taxonomic validity of <em>T. chinensis.</em>"
193654,Takifugu plagiocellatus,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Takifugu,plagiocellatus,,,,,"Li, 2002","This species was described in 2002, and little information exists about it."
193706,Canthigaster marquesensis,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Canthigaster,marquesensis,,,,,"Allen &amp; Randall, 1977","The genus <span style=""font-style: italic;"">Canthigaster</span> is  hypothesized to undergo fast morphological/color differentiation and  slow mtDNA evolution (Randall <span style=""font-style: italic;"">et al</span>. 2008)."
193751,Canthigaster cyanetron,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Canthigaster,cyanetron,,,,,"Randall &amp; Cea Egaña, 1989","The genus <span style=""font-style: italic;"">Canthigaster</span> is  hypothesized to undergo fast morphological/color differentiation and  slow mtDNA evolution (Randall <span style=""font-style: italic;"">et al</span>. 2008)."
194299,Albula glossodonta,ANIMALIA,CHORDATA,ALBULIFORMES,ACTINOPTERYGII,ALBULIDAE,Albula,glossodonta,,,,,"(Forsskål, 1775)","The nomenclature of the bonefish family Albulidae is currently in a state of  revision. Until recently, bonefish were considered to be comprised of two  species, the circumglobal <span style=""font-style: italic;"">Albula vulpes</span> and the western Atlantic and eastern Pacific <span style=""font-style: italic;"">Albula nemoptera</span>;   however, new molecular genetic information indicates that there are at   least eight morphologically indistinguishable, but genetically  distinct  species (Colborn <span style=""font-style: italic;"">et al.</span> 2001). Wallace and Tringali (2010) have recently found nine distinct species. The few treatments of fisheries in this region are assumed to be <span style=""font-style: italic;"">A. glossodonta</span>. <span style=""font-style: italic;"">Albula glossodonta</span> has been found to be the sister species of <span style=""font-style: italic;"">A. vulpes</span> (Bowen <span style=""font-style: italic;"">et al.</span> 2008).&#160; Pacific and Indian Ocean populations are distinct (Colborn <span style=""font-style: italic;"">et al.</span> 2001). Friedlander <span style=""font-style: italic;"">et al.</span> (2008) found genetic differences between populations in the Line Islands and Hawaii."
19488,Rhincodon typus,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,RHINCODONTIDAE,Rhincodon,typus,,,,,"Smith, 1828",
197321,Gobiomorphus hubbsi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Gobiomorphus,hubbsi,,,,,"(Stokell, 1959)",
197330,Cheimarrichthys fosteri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CHEIMARRICHTHYIDAE,Cheimarrichthys,fosteri,,,,,"Haast, 1874","This is the only species in the family Cheimarrichthyidae worldwide (<span style=""background-color: white;"">McDowall 2000</span>)."
198973,Anguilla borneensis,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,ANGUILLIDAE,Anguilla,borneensis,,,,,"Popta, 1924","<p><em>Anguilla borneensis</em> is the only plain-coloured, longfinned eel found in Indonesia. It typically has 104 - 106 vertebrate and grows to a maximum length of 80 cm TL.</p>"
3764,Canthigaster rapaensis,ANIMALIA,CHORDATA,TETRAODONTIFORMES,ACTINOPTERYGII,TETRAODONTIDAE,Canthigaster,rapaensis,,,,,"Allen &amp; Randall, 1977","The genus <span style=""font-style: italic;"">Canthigaster</span> is hypothesized to undergo fast morphological/color differentiation and slow mtDNA evolution (Randall <span style=""font-style: italic;"">et al</span>. 2008)."
91209505,Squalus acanthias,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SQUALIDAE,Squalus,acanthias,,,,,"Linnaeus, 1758","While there are reported subpopulations of <em>Squalus acanthias</em> (Linnaeus, 1758) elsewhere in the world, the North Pacific subpopulation is now considered a separate species, <em>Squalus suckleyi</em> (Girard, 1854) (see Ebert <em>et al</em>. 2010). Further taxonomic studies on this genus are required, including in relation to Mediterranean and Black Sea subpopulations. In Europe, three subpopulations are inferred to occur."
39341,Isurus oxyrinchus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Isurus,oxyrinchus,,,,,"Rafinesque, 1810",
60225,Isurus paucus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Isurus,paucus,,,,,"Guitart, 1966",
6229,Dalatias licha,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,DALATIIDAE,Dalatias,licha,,,,,"(Bonnaterre, 1788)",
8817,Galaxias argenteus,ANIMALIA,CHORDATA,OSMERIFORMES,ACTINOPTERYGII,GALAXIIDAE,Galaxias,argenteus,,,,,"(Gmelin, 1789)",
1086,Amblyrhynchus cristatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Amblyrhynchus,cristatus,,,,,"Bell, 1825",
11200,Lamna nasus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Lamna,nasus,,,,,"(Bonnaterre, 1788)",
11534,Lepidochelys olivacea,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Lepidochelys,olivacea,,,,,"(Eschscholtz, 1829)",
15184,Ogilbia galapagosensis,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,BYTHITIDAE,Ogilbia,galapagosensis,,,,,"(Poll &amp; LeLeup, 1965)",There are no specimens known from any collection. The seven type specimens are missing. This species was collected from four cave systems in Santa Cruz Island in the 1960s. It is currently known from photographs and observations in the wild from the 1990s.
154639,Gobiesox canidens,ANIMALIA,CHORDATA,GOBIESOCIFORMES,ACTINOPTERYGII,GOBIESOCIDAE,Gobiesox,canidens,,,,,"(Briggs, 1951)",
154657,Bathygobius lineatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Bathygobius,lineatus,,,,,"(Jenyns, 1841)","Miller and Stefanni (2001) recognized a different subspecies at each of its three known localities: <span style=""font-style: italic;"">Bathygobius lineatus arundelii, B. l. lineatus</span> and <span style=""font-style: italic;"">B. l. lupinus</span>, respectively."
154700,Enneapterygius namarrgon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRIPTERYGIIDAE,Enneapterygius,namarrgon,,,,,"Fricke, 1997",
154738,Callionymus comptus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CALLIONYMIDAE,Callionymus,comptus,,,,,"Randall, 1999",
154763,Axoclinus multicinctus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRIPTERYGIIDAE,Axoclinus,multicinctus,,,,,"Allen &amp; Robertson, 1992",
154817,Malacoctenus zonogaster,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Malacoctenus,zonogaster,,,,,"Heller &amp; Snodgrass, 1903",
154876,Aioliops brachypterus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MICRODESMIDAE,Aioliops,brachypterus,,,,,"Rennis &amp; Hoese, 1987",
154986,Paraclinus magdalenae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Paraclinus,magdalenae,,,,,"Rosenblatt &amp; Parr, 1969",
155156,Lepidonectes corallicola,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRIPTERYGIIDAE,Lepidonectes,corallicola,,,,,"(Kendall &amp; Radcliffe, 1912)",
161325,Squatina nebulosa,ANIMALIA,CHORDATA,SQUATINIFORMES,CHONDRICHTHYES,SQUATINIDAE,Squatina,nebulosa,,,,,"Regan, 1906","Diagnostic features include pelvic fin tips which do reach the first dorsal origin, angular pelvic, dorsal and caudal fins, and a upper lip arch which is semi-oval in shape.  This species does not possess distinct ocelli or midback spines. This poorly known species is often misidentified as <em>S. formosa</em>, but in a revision of this genus Walsh and Ebert (2007) resolved some of the characteristics between these two species. Some of the confusion resulted from the original description of <em>S. formosa</em> which was partially based on three designated paratypes that were all in fact <em>S. nebulosa</em>."
161394,Urotrygon simulatrix,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,simulatrix,,,,,"Miyake &amp; McEachran, 1988",
161456,Squatina formosa,ANIMALIA,CHORDATA,SQUATINIFORMES,CHONDRICHTHYES,SQUATINIDAE,Squatina,formosa,,,,,"Shen &amp; Ting, 1972",
161465,Pastinachus solocirostris,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Pastinachus,solocirostris,,,,,"Last, Manjaji &amp; Yearsley, 2005","It differs from the only other recognised member of the genus, <em>P. sephen</em>, in having a smaller adult size, more elongate disc and head, longer and more acute snout covered to its apex with enlarged denticles, more posteriorly located sting, longer and more slender ventral cutaneous fold, enlarged pearl-shaped nuchal thorns, and fewer pectoral-fin radials and vertebrae (Last <em>et al.</em> 2005)."
161496,Spiniraja whitleyi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Spiniraja,whitleyi,,,,,"(Iredale, 1938)",
161525,Squatina tergocellatoides,ANIMALIA,CHORDATA,SQUATINIFORMES,CHONDRICHTHYES,SQUATINIDAE,Squatina,tergocellatoides,,,,,"Chen, 1963","This species needs additional material collected to critically compare it in greater detail to other angel sharks (Walsh and Ebert 2007). Diagnostic features include pelvic fin tips which do not reach the first dorsal origin, and distinct large ocelli on the pelvic fins (Walsh and Ebert 2007). Nasal barbels also appear particularly ornate compared to other Northwest and Western Central Pacific Squatinids (Walsh and Ebert 2007)."
161541,Urotrygon reticulata,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,UROTRYGONIDAE,Urotrygon,reticulata,,,,,"Miyake &amp; McEachran, 1988",
161558,Squatina japonica,ANIMALIA,CHORDATA,SQUATINIFORMES,CHONDRICHTHYES,SQUATINIDAE,Squatina,japonica,,,,,"Bleeker, 1858","Diagnostic features include pelvic fin tips which do not reach the first dorsal origin, and spines along the midback line. This species like other regional Squatinids are poorly known taxonomically and are often misidentified. See Walsh and Ebert (2007) for recent revision of this genus in the western North Pacific."
161570,Lamiopsis temminckii,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Lamiopsis,temminckii,,,,,"(Müller &amp; Henle, 1839)","The taxonomy of <em>Lamiopsis</em> has recently been resolved with White <em>et al.</em> (2010) resurrecting and redescribing&#160;<em>Lamiopsis trephrodes </em>from South-east Asia, and Akhilesh <em>et al.</em> (2016) redescribing&#160;<em>Lamiopsis temminckii </em>from the Arabian Sea<em>.</em>&#160;This species is&#160;potentially endemic to the Arabian Sea, however, further taxonomic work is required in the Bay of Bengal to determine if this species occurs there or if recorded specimens refer to<em> L. tephrodes.</em>"
161589,Platyrhina sinensis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,PLATYRHINIDAE,Platyrhina,sinensis,,,,,"(Bloch &amp; Schneider, 1801)",
161597,Alopias pelagicus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,pelagicus,,,,,"Nakamura, 1935",
161611,Glyphis siamensis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Glyphis,siamensis,,,,,"(Steindachner, 1896)","Until recently (Compagno <em>et al</em>. 2005), the species was classified as a species <em>dubium</em> in the genus <em>Carcharhinus</em> (Compagno 1988). Some have considered it to be a synonym of <em>G. gangeticus</em> but this is incorrect and it is a clearly distinct <em>Glyphis</em> species (L.J.V. Compagno pers. comm. 2007)."
161624,Benthobatis yangi,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARCINIDAE,Benthobatis,yangi,,,,,"Carvalho, Compagno &amp; Ebert, 2003",
161637,Dipturus australis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,australis,,,,,"(Macleay, 1884)",
161665,Narke japonica,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARKIDAE,Narke,japonica,,,,,"(Temminck &amp; Schlegel, 1850)",
161669,Beringraja pulchra,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Beringraja,pulchra,,,,,"(Liu, 1932)","Ishihara <em>et al</em>. (2012) established the new genus <em>Beringraja</em> for the two species <em>B. binoculata&#160; </em>(previously <em>Raja binoculata</em> Girard, 1855) and <em>B. pulchra</em> (previously <em>Raja pulchra</em> Liu 1932)."
161695,Chaenogaleus macrostoma,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,HEMIGALEIDAE,Chaenogaleus,macrostoma,,,,,"(Bleeker, 1852)","Judging from its original description (Day 1878),&#160;<em>Hemigaleus balfouri</em> is apparently a synonym of this species; unfortunately, the holotype is lost. Apparently this name has been used indiscriminately for the three species of hemigaleids in Indo-Pakistani waters other than <em>Hemipristis elongatus</em>&#160;(Compagno pers. comm.). This species is probably confused with&#160;<em>Hemipristis elongata</em> throughout its range."
161696,Alopias superciliosus,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,ALOPIIDAE,Alopias,superciliosus,,,,,"Lowe, 1841",
161745,Temera hardwickii,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,NARKIDAE,Temera,hardwickii,,,,,"Gray, 1831",
165861,Holacanthus clarionensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACANTHIDAE,Holacanthus,clarionensis,,,,,"Gilbert, 1890",
169676,Chaetodontoplus vanderloosi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,POMACANTHIDAE,Chaetodontoplus,vanderloosi,,,,,"Allen &amp; Steene, 2004",
170314,Makaira nigricans,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ISTIOPHORIDAE,Makaira,nigricans,,,,,"Lacepède, 1802","<p>Blue Marlin (<span style=""font-style: italic;"">Makaira nigricans</span>) of the Indo-Pacific and the Atlantic are conspecific (Buonaccorsi <span style=""font-style: italic;"">et al</span>. 1999, 2001; Collette <span style=""font-style: italic;"">et al</span>. 2006). The Indo-Pacific Blue Marlin previously was known as <span style=""font-style: italic;"">Makaira mazara</span> (Jordan and Snyder).<br/></p>"
170322,Kajikia albida,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ISTIOPHORIDAE,Kajikia,albida,,,,,"(Poey, 1860)","This species was previously known as <span style=""font-style: italic;"">Tetrapturus albidus</span> (Collette <span style=""font-style: italic;"">et al</span>. 2006). There is a question as to whether this species is distinct from the Pacific Striped Marlin, <span style=""font-style: italic;"">Kajikia audax</span> (Graves 1998, Collette <span style=""font-style: italic;"">et al</span>. 2006, Hanner <span style=""font-style: italic;"">et al</span>. 2011).<span style=""background-color: yellow;""></span>"
176740,Laticauda schistorhynchus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Laticauda,schistorhynchus,,,,,"(Günther, 1874)","There is some debate as to whether <em>L. schistorynchus</em> is a separate species, or a subspecies of <em>L. semifasciata</em>, due to similarities in venom chemistry (Guinea <em>et al</em>. 1983, Tamiya <em>et al</em>. 1983) and morphology (McCarthy 1986). This is disputed by Cogger and Heatwole (2005). <br/> <br/>The Reptile Database treats this species under the genus <em>Pseudolaticauda.</em>"
176763,Aipysurus fuscus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Aipysurus,fuscus,,,,,"(Tschudi, 1837)","<p><em>Aipysurus fuscus</em> is a small to moderately sized venomous snake, typically reaching a length of 60 cm and maximum total length of 98 cm (Cogger 2014, Francis 2006, Mirtschin <em>et al. </em>2017, Storr <em>et al. </em>2002). Adults are brown, blackish-brown or purplish-brown, but often have obscure, paler cross bands on the lower flanks. Sometimes the lateral scales will have a darker patch at the centre, resulting in faint, longitudinal striations; younger snakes are typically lighter and dark banded. </p><p><em>Aipysurus fuscus</em> can be differentiated from closely related <em>A. laevis </em>by its smaller size, darker colouration and by the number of scales on belly and mid-body (155 – 172 ventral scales and less than 21 scale rows around the midbody). Other scale features used in taxonomy of <em>A. fuscus </em>include<em>: </em>head shields are regular with some fragmentation of scales occasionally (prefrontals, frontal and supraoculars) especially the parietals; upper labials six to nine, with the first three or four sometimes divided horizontally; anal scales are divided, while ventral scales are broad with a medium keel and no posterior notch. Body scales are smooth with some lowest rows weakly keeled in males. Body scales are imbricate (overlapping) and there are typically 19 scale rows around the neck and 19 around the mid-body. Females have between 24 to 33 subcaudal scales, while males have 30 to 37 subcaudal scales (Francis 2006, Rasmussen <em>et al</em>. 2014). </p><p>Microsatellite markers for <em>A. fuscus </em>and <em>A. laevis</em> sampled across four Timor Sea reefs were analysed to assess evidence for recent inter-specific gene flow and historical introgression (Sanders <em>et al.</em> 2014). The data fit an Isolation–Migration model, which showed significant and asymmetrical levels of gene flow following species divergence, and highest rates of introgression from the large <em>A. laevis </em>population into the much smaller <em>A. fuscus</em> population(Sanders <em>et al.</em> 2014). Population assignment analyses recovered two ancestral clusters that broadly corresponded to morphological species designations, but revealed high frequencies of hybrids on all four reefs and individuals of pure <em>A. fuscus </em>ancestry only at Scott and (historically) Ashmore. Most unexpectedly, 95% of snakes sampled at Hibernia were hybrids that resembled <em>A. laevis </em>in phenotype, revealing a collapse of reproductive barriers (‘reverse speciation’) at this reef. These results have dire implications for the conservation status of <em>A. fuscus</em>, and highlight the fragility of reproductive barriers in a recent marine radiation (Sanders <em>et al.</em> 2014).</p><p><br/></p>"
180133,Paradiancistrus cuyoensis,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,BYTHITIDAE,Paradiancistrus,cuyoensis,,,,,"Schwarzhans, Møller &amp; Nielsen, 2005",
180142,Zebrias lucapensis,ANIMALIA,CHORDATA,PLEURONECTIFORMES,ACTINOPTERYGII,SOLEIDAE,Zebrias,lucapensis,,,,,"Seigel &amp; Adamson, 1985",
181328,Pangasius krempfi,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,PANGASIIDAE,Pangasius,krempfi,,,,,"Fang &amp; Chaux, 1949",
183221,Myxodagnus sagitta,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,DACTYLOSCOPIDAE,Myxodagnus,sagitta,,,,,"Myers &amp; Wade, 1946",
183265,Tomicodon vermiculatus,ANIMALIA,CHORDATA,GOBIESOCIFORMES,ACTINOPTERYGII,GOBIESOCIDAE,Tomicodon,vermiculatus,,,,,"Briggs, 1955",
183284,Daector schmitti,ANIMALIA,CHORDATA,BATRACHOIDIFORMES,ACTINOPTERYGII,BATRACHOIDIDAE,Daector,schmitti,,,,,"Collette, 1968",
183305,Xyrichtys victori,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Xyrichtys,victori,,,,,"Wellington, 1992",
183307,Elacatinus nesiotes,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Elacatinus,nesiotes,,,,,"Bussing, 1990",
183325,Chriolepis lepidota,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Chriolepis,lepidota,,,,,"Findley, 1975",This species is also spelled as <i>Chriolepis lepidotus</i>.
183359,Tomicodon absitus,ANIMALIA,CHORDATA,GOBIESOCIFORMES,ACTINOPTERYGII,GOBIESOCIDAE,Tomicodon,absitus,,,,,"Briggs, 1955",
183360,Labrisomus jenkinsi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRISOMIDAE,Labrisomus,jenkinsi,,,,,"(Heller &amp; Snodgrass, 1903)",
183372,Quassiremus evionthas,ANIMALIA,CHORDATA,ANGUILLIFORMES,ACTINOPTERYGII,OPHICHTHIDAE,Quassiremus,evionthas,,,,,"(Jordan &amp; Bollman, 1890)",
183373,Hypsoblennius proteus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,BLENNIIDAE,Hypsoblennius,proteus,,,,,"(Krejsa, 1960)",
183393,Gillellus chathamensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,DACTYLOSCOPIDAE,Gillellus,chathamensis,,,,,"Dawson, 1977",
183395,Xenocys jessiae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,HAEMULIDAE,Xenocys,jessiae,,,,,"Jordan &amp; Bollman, 1890",
183407,Eleotrica cableae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Eleotrica,cableae,,,,,"Ginsburg, 1933",
183422,Prionotus teaguei,ANIMALIA,CHORDATA,SCORPAENIFORMES,ACTINOPTERYGII,TRIGLIDAE,Prionotus,teaguei,,,,,"Briggs, 1956",
183427,Lepidonectes bimaculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,TRIPTERYGIIDAE,Lepidonectes,bimaculatus,,,,,"Allen &amp; Robertson, 1992",
