assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
3664344,133271,Acropora sarmentosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,sarmentosa,,,,"(Brook, 1892)",Least Concern,,3.1,Decreasing,Global
3665366,133273,Acropora inermis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,inermis,,,,"(Brook, 1891)",Data Deficient,,3.1,Decreasing,Global
3665886,133274,Acropora sekiseiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,sekiseiensis,,,,"Veron, 1990",Data Deficient,,3.1,Decreasing,Global
3666546,133276,Millepora latifolia,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,latifolia,,,,Boschma 1948,Vulnerable,A4c,3.1,Decreasing,Global
3667540,133278,Leptastrea pruinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,pruinosa,,,,"Crossland, 1952",Least Concern,,3.1,Decreasing,Global
3668188,133279,Acropora parilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,parilis,,,,"(Quelch, 1886)",Data Deficient,,3.1,Decreasing,Global
3668602,133280,Acropora navini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,navini,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3669637,133283,Acropora batunai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,batunai,,,,"Wallace, 1997",Vulnerable,A4ce,3.1,Decreasing,Global
3670775,133285,Montipora palawanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,palawanensis,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3675348,133294,Acropora lokani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lokani,,,,"Wallace, 1994",Vulnerable,A4ce,3.1,Decreasing,Global
3676822,133298,Montipora turgescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,turgescens,,,,"Bernard, 1897",Least Concern,,3.1,Decreasing,Global
3680892,133306,Astreopora macrostoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,macrostoma,,,,"Veron &amp; Wallace, 1984",Near Threatened,,3.1,Decreasing,Global
3681329,133307,Favia rotundata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,rotundata,,,,"Veron Pichon &amp; Wijsman-Best, 1972",Near Threatened,,3.1,Decreasing,Global
3682860,133310,Leptoria irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptoria,irregularis,,,,"Veron, 1990",Vulnerable,A4c,3.1,Decreasing,Global
3683336,133311,Acropora halmaherae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,halmaherae,,,,"Wallace &amp; Wolstenholme, 1998",Data Deficient,,3.1,Decreasing,Global
3683643,133312,Acropora fastigata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,fastigata,,,,"Nemenzo, 1967",Data Deficient,,3.1,Decreasing,Global
3684008,133313,Acropora cytherea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,cytherea,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
3686803,133318,Acropora torihalimeda,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,torihalimeda,,,,"Wallace, 1994",Data Deficient,,3.1,Decreasing,Global
3687166,133319,Acropora horrida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,horrida,,,,"(Dana, 1846)",Vulnerable,A4cde,3.1,Decreasing,Global
3688042,133320,Acropora solitaryensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,solitaryensis,,,,"Veron &amp; Wallace, 1984",Vulnerable,A4ce,3.1,Decreasing,Global
3688541,133321,Cyphastrea ocellina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,ocellina,,,,"(Dana, 1864)",Vulnerable,A4c,3.1,Decreasing,Global
3689003,133322,Acropora dendrum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,dendrum,,,,"(Bassett-Smith, 1890)",Vulnerable,A4ce,3.1,Decreasing,Global
3694756,133333,Oulophyllia bennettae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Oulophyllia,bennettae,,,,"(Veron &amp; Pichon, 1977)",Near Threatened,,3.1,Decreasing,Global
3697011,133338,Acropora speciosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,speciosa,,,,"(Quelch, 1886)",Vulnerable,A4ce,3.1,Decreasing,Global
3698245,133341,Anacropora forbesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,forbesi,,,,"Ridley, 1884",Least Concern,,3.1,Decreasing,Global
3702298,133350,Acropora ridzwani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,ridzwani,,,,"Ditlev, 2003",Data Deficient,,3.1,Decreasing,Global
3703303,133352,Acropora gomezi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,gomezi,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3704805,133355,Acropora scherzeriana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,scherzeriana,,,,"(Brüggemann, 1877)",Data Deficient,,3.1,Decreasing,Global
3706472,133359,Acropora microclados,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,microclados,,,,"(Ehrenberg, 1834)",Vulnerable,A4ce,3.1,Decreasing,Global
3707592,133361,Montipora setosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,setosa,,,,"Nemenzo, 1976",Endangered,A4c,3.1,Decreasing,Global
3710227,133367,Montipora confusa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,confusa,,,,"Nemenzo, 1967",Near Threatened,,3.1,Decreasing,Global
3712904,133374,Montastrea multipunctata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,multipunctata,,,,"Hodgson, 1985",Vulnerable,A4c,3.1,Decreasing,Global
3713346,133375,Montipora corbettensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,corbettensis,,,,"Veron &amp; Wallace, 1984",Vulnerable,A4c,3.1,Decreasing,Global
3718418,133385,Acropora parahemprichii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,parahemprichii,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3721615,133392,Favia laxa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,laxa,,,,"(Klunzinger, 1879)",Near Threatened,,3.1,Decreasing,Global
3722644,133394,Acropora loisetteae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,loisetteae,,,,"Wallace, 1994",Vulnerable,A4ce,3.1,Decreasing,Global
3723571,133396,Acropora desalwii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,desalwii,,,,"Wallace, 1994",Vulnerable,A4ce,3.1,Decreasing,Global
3726166,133401,Acropora hoeksemai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,hoeksemai,,,,"Wallace, 1997",Vulnerable,A4ce,3.1,Decreasing,Global
3727543,133404,Montipora samarensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,samarensis,,,,"Nemenzo, 1967",Vulnerable,A4c,3.1,Decreasing,Global
3727973,133405,Caulastrea tumida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,tumida,,,,"Matthai, 1928",Near Threatened,,3.1,Decreasing,Global
3730592,133409,Montipora verruculosus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,verruculosus,,,,"Veron, 2002",Vulnerable,A4c,3.1,Decreasing,Global
3734638,133417,Caulastrea furcata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,furcata,,,,"Dana, 1846",Least Concern,,3.1,Decreasing,Global
3737366,133422,Montipora capricornis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,capricornis,,,,"Veron, 1985",Vulnerable,A4ce,3.1,Decreasing,Global
3738458,133424,Leptastrea inaequalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,inaequalis,,,,"Klunzinger, 1879",Near Threatened,,3.1,Decreasing,Global
3740058,133427,Acropora simplex,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,simplex,,,,"Wallace &amp; Wolstenholme, 1998",Vulnerable,A4ce,3.1,Decreasing,Global
3741135,133429,Echinopora horrida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,horrida,,,,"Dana, 1846",Near Threatened,,3.1,Decreasing,Global
3742589,133432,Acropora spicifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,spicifera,,,,"(Dana, 1846)",Vulnerable,A4ce,3.1,Decreasing,Global
3743106,133433,Montipora crassituberculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,crassituberculata,,,,"Bernard, 1897",Vulnerable,A4c,3.1,Decreasing,Global
3743594,133434,Montipora mactanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,mactanensis,,,,"Nemenzo, 1979",Vulnerable,A4c,3.1,Decreasing,Global
3747261,133441,Acropora walindii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,walindii,,,,"Wallace, 1999",Vulnerable,A4ce,3.1,Decreasing,Global
3748279,133443,Montipora australiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,australiensis,,,,"Bernard, 1897",Vulnerable,A4ce,3.1,Decreasing,Global
3751322,133450,Montipora turtlensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,turtlensis,,,,"Veron &amp; Wallace, 1984",Vulnerable,A4c,3.1,Decreasing,Global
3756703,133460,Montipora cocosensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cocosensis,,,,"Vaughan, 1918",Vulnerable,A4ce,3.1,Decreasing,Global
3757437,133462,Acropora rongelapensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rongelapensis,,,,"Richards &amp; Wallace, 2004",Data Deficient,,3.1,Decreasing,Global
3761342,133471,Acropora bushyensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,bushyensis,,,,"Veron &amp; Wallace, 1984",Least Concern,,3.1,Decreasing,Global
3761737,133472,Isopora crateriformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,crateriformis,,,,"(Gardiner, 1898)",Vulnerable,A4ce,3.1,Decreasing,Global
3763341,133475,Acropora pagoensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pagoensis,,,,"Hoffmeister, 1925",Data Deficient,,3.1,Decreasing,Global
3765052,133479,Acropora hyacinthus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,hyacinthus,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
3766092,133481,Acropora chesterfieldensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,chesterfieldensis,,,,"Veron &amp; Wallace, 1984",Least Concern,,3.1,Decreasing,Global
3767185,133483,Acropora mirabilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,mirabilis,,,,"(Quelch, 1886)",Data Deficient,,3.1,Decreasing,Global
3769700,133489,Montipora delicatula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,delicatula,,,,"Veron, 2002",Vulnerable,A4ce,3.1,Decreasing,Global
3772361,133494,Acropora papillare,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,papillare,,,,"Latypov, 1992",Vulnerable,A4ce,3.1,Decreasing,Global
3773853,133497,Caulastrea echinulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,echinulata,,,,"(Milne Edwards &amp; Haime, 1849)",Vulnerable,A4cd,3.1,Decreasing,Global
3775573,133500,Acropora kosurini,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,kosurini,,,,"Wallace, 1994",Vulnerable,A4ce,3.1,Decreasing,Global
3778200,133505,Montipora taiwanensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,taiwanensis,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3779166,133508,Platygyra acuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,acuta,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3780151,133510,Favia lizardensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,lizardensis,,,,"Veron &amp; Pichon, 1977",Near Threatened,,3.1,Decreasing,Global
3781375,133513,Acropora anthocercis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,anthocercis,,,,"(Brook, 1893)",Vulnerable,A4ce,3.1,Decreasing,Global
3782264,133515,Goniastrea ramosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,ramosa,,,,"Veron, 2002",Vulnerable,A4c,3.1,Decreasing,Global
3783479,133518,Acropora wallaceae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,wallaceae,,,,"Veron, 1990",Data Deficient,,3.1,Decreasing,Global
3786069,133524,Anacropora pillai,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,pillai,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3794074,133541,Isopora elizabethensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,elizabethensis,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3794364,133542,Leptastrea aequalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,aequalis,,,,"Veron, 2002",Vulnerable,A4c,3.1,Decreasing,Global
3796328,133547,Acropora yongei,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,yongei,,,,"Veron &amp; Wallace, 1984",Least Concern,,3.1,Decreasing,Global
3798083,133550,Acropora glauca,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,glauca,,,,"(Brook, 1893)",Near Threatened,,3.1,Decreasing,Global
3800877,133556,Montipora spumosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,spumosa,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
3804883,133563,Montipora peltiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,peltiformis,,,,"Bernard, 1897",Near Threatened,,3.1,Decreasing,Global
3808958,133571,Platygyra carnosus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,carnosus,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3811673,133577,Favites spinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,spinosa,,,,"(Klunzinger, 1879)",Vulnerable,A4c,3.1,Decreasing,Global
3812131,133578,Favites bestae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,bestae,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3812839,133580,Montipora hirsuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,hirsuta,,,,"Nemenzo, 1967",Near Threatened,,3.1,Decreasing,Global
3814135,133583,Acropora awi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,awi,,,,"(Wallace &amp; Wolstenholme, 1998)",Vulnerable,A4ce,3.1,Decreasing,Global
3818507,133592,Acropora exquisita,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,exquisita,,,,"Nemenzo, 1971",Data Deficient,,3.1,Decreasing,Global
3821628,133598,Acropora proximalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,proximalis,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3821970,133599,Montipora undata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,undata,,,,"Bernard, 1897",Near Threatened,,3.1,Decreasing,Global
3822535,133600,Acropora indonesia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,indonesia,,,,"Wallace, 1997",Vulnerable,A4ce,3.1,Decreasing,Global
3823501,133602,Isopora togianensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,togianensis,,,,"Wallace, 1997",Endangered,A4ce,3.1,Decreasing,Global
3827924,133612,Millepora foveolata,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,foveolata,,,,Crossland 1952,Vulnerable,A4cde,3.1,Decreasing,Global
3830663,133617,Acropora jacquelineae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,jacquelineae,,,,"Wallace, 1994",Vulnerable,A4ce,3.1,Decreasing,Global
3831999,133620,Australogyra zelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Australogyra,zelli,,,,"(Veron &amp; Pichon, 1977)",Vulnerable,A4c,3.1,Decreasing,Global
3832396,133621,Acropora valenciennesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,valenciennesi,,,,"(Milne Edwards &amp; Haime, 1860)",Least Concern,,3.1,Decreasing,Global
3833067,133622,Montipora capitata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,capitata,,,,"Dana, 1846",Near Threatened,,3.1,Decreasing,Global
3833556,133623,Montipora cebuensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,cebuensis,,,,"Nemenzo, 1976",Vulnerable,A4ce,3.1,Decreasing,Global
3834725,133626,Acropora schmitti,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,schmitti,,,,"Wells, 1950",Data Deficient,,3.1,Decreasing,Global
3835999,133629,Favites stylifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,stylifera,,,,"(Yabe &amp; Sugiyama, 1937)",Near Threatened,,3.1,Decreasing,Global
3836426,133630,Favites micropentagona,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,micropentagona,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3837240,133632,Montipora vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,vaughani,,,,"Hoffmeister, 1925",Data Deficient,,3.1,Decreasing,Global
3841032,133639,Acropora pichoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,pichoni,,,,"Wallace, 1999",Near Threatened,,3.1,Decreasing,Global
3845401,133647,Acropora polystoma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,polystoma,,,,"(Brook, 1891)",Vulnerable,A4ce,3.1,Decreasing,Global
3847420,133650,Favites paraflexuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,paraflexuosa,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
3847939,133651,Platygyra lamellina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Platygyra,lamellina,,,,"(Ehrenberg, 1834)",Near Threatened,,3.1,Decreasing,Global
3849370,133653,Isopora cylindrica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,cylindrica,,,,"Veron &amp; Fenner, 2000",Data Deficient,,3.1,Decreasing,Global
3849670,133654,Favites chinensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,chinensis,,,,"(Verrill, 1866)",Near Threatened,,3.1,Decreasing,Global
3850335,133655,Acropora akajimensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,akajimensis,,,,"Veron, 1990",Data Deficient,,3.1,Decreasing,Global
3852783,133661,Acropora echinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,echinata,,,,"(Dana, 1846)",Vulnerable,A4cde,3.1,Decreasing,Global
3856563,133669,Cyphastrea decadia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,decadia,,,,"Moll &amp; Best, 1984",Least Concern,,3.1,Decreasing,Global
3857791,133672,Acropora efflorescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,efflorescens,,,,"(Dana, 1846)",Data Deficient,,3.1,Decreasing,Global
3858821,133674,Montipora mollis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,mollis,,,,"Bernard, 1897",Least Concern,,3.1,Decreasing,Global
3860815,133678,Acropora copiosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,copiosa,,,,"Nemenzo, 1967",Data Deficient,,3.1,Decreasing,Global
3862493,133681,Acropora torresiana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,torresiana,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
3862790,133682,Acropora subulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,subulata,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
3865610,133688,Acropora elegans,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,elegans,,,,"Milne Edwards &amp; Haime, 1860",Vulnerable,A4cde,3.1,Decreasing,Global
3865955,133689,Anacropora reticulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,reticulata,,,,"Veron &amp; Wallace, 1984",Vulnerable,A4ce,3.1,Decreasing,Global
3866487,133690,Cyphastrea japonica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,japonica,,,,"Yabe &amp; Sugiyama, 1932",Least Concern,,3.1,Decreasing,Global
3868413,133695,Caulastrea curvata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Caulastrea,curvata,,,,"Wijsmann-Best, 1972",Vulnerable,A4cd,3.1,Decreasing,Global
3868861,133696,Montipora altasepta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,altasepta,,,,"Nemenzo, 1967",Vulnerable,A4cde,3.1,Decreasing,Global
3869980,133698,Acropora nana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,nana,,,,"(Studer, 1878)",Near Threatened,,3.1,Decreasing,Global
3870532,133699,Acropora filiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,filiformis,,,,"Veron, 2002",Data Deficient,,3.1,Decreasing,Global
6694390,169965,Metanephrops australiensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,NEPHROPIDAE,Metanephrops,australiensis,,,,"(Bruce, 1966)",Least Concern,,3.1,Decreasing,Global
10566196,41880,Haliotis cracherodii,ANIMALIA,MOLLUSCA,LEPETELLIDA,GASTROPODA,HALIOTIDAE,Haliotis,cracherodii,,,,"Leach, 1814",Critically Endangered,A4e,3.1,Decreasing,Global
12683468,63579,Rhizopsammia wellingtoni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Rhizopsammia,wellingtoni,,,,"Wells, 1982",Critically Endangered,A2a; B1ab(i)+2ab(i),3.1,Decreasing,Global
12683651,63580,Tubastraea floreana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Tubastraea,floreana,,,,"Wells, 1982",Critically Endangered,A2a,3.1,Decreasing,Global
54150383,132862,Acropora cophodactyla,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,cophodactyla,,,,"(Brook, 1892)",Data Deficient,,3.1,Decreasing,Global
54151400,132869,Acropora florida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,florida,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54152435,132878,Favia maxima,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,maxima,,,,"Veron Pichon &amp; Wijsman-Best, 1972",Near Threatened,,3.1,Decreasing,Global
54154226,132883,Goniastrea australensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Goniastrea,australensis,,,,"(Milne Edwards &amp; Haime, 1857)",Least Concern,,3.1,Decreasing,Global
